abmt;3;What is a long meeting of the Ents called?;Entmoot;Entmeet;March of the Trees;Derndingle;A
abmt;3;What is another name for the Ent Treebeard?;Huorn;Onod;Fangorn;Dervorin;C
abmt;3;What was the name given to the other kind of moving trees that were commanded by the Ents?;Onodrim;Jotuns;Huorns;Treegarth;C
abmt;4;Which of the following are names of Ents?;Strongoak;Quickbeam;Tallbirch;Sprucefoot;B
abmtx;1;The Shire is to Hobbits as Fangorn is to...;Ents
abnot;1;What is the name of the battering ram used in the seige of Minas Tirith?;Grond
abntx;3;What was the small island jutting out into the Falls of Rauros called?;Tol Eressea;Amon Hen;Emyn Muil;Tol Brandir;D
abot;3;What are the "Two Watchers"?;Kraken-like creatures in the lakes at the West and East gate of Moria;Massive statues of Isildur and Anárion standing on either side of the river Anduin;The gatekeepers in Bree, guarding the two gates of the town;Carved gargoyles at the entrance of the Tower of Cirith Ungol;D
abot;3;What is Lugbúrz?;Another name for Barad-dûr;A fortress in the Shadow Mountains;The Orc commander of Minas Morgul;The first servant of the Lord of the Nazgûl;A
abot;3;What is the elvish name of Shelob's Lair?;Cirith Ungol;Barad Ungol;Sirith Ungol;Torech Ungol;D
abot;3;What is the elvish name of the Black Gate of Mordor?;Morthond;Morgulduin;Mormegil;Morannon;D
abot;3;What is the name of the valley that lies behind the Black Gate of Mordor?;Nan Morgul;Udûn;Nan Dungortheb;Cirith Dúath;B
abot;4;Which of the following fortifications are located within Mordor?;Morannon;Orthanc;Durthang;Barad-dûr;ACD
abotu;1;True or false: Orodruin is another name for Mount Doom.;true
abotu;3;What is Morgai?;A mountain range;An orc;A tower;A river;A
abotu;3;What is the other name of Mount Doom?;Orodruin;Tol Fuin;Mindolluin;Morgulduin;A
abotuv;3;What kind of creatures are the "spawn of Ungoliant"?;Moria Orcs;Olog-hai;Giant Spiders;Uruk-hai;C
abotuvx;3;What kind of creature is Shelob?;Hobbit;Dwarf;Spider;Orc;C
abotux;1;True or false: The inscription on the One Ring was seen both on the in- and outside of the ring.;true
abotx;3;Shelob was...;An Orc;A Goblin;A spider;A Troll;C
abtxy;3;Which character does appear in the films but not the book?;Shagrat;Lurtz;Azog;The Mouth of Sauron;B
abxy;3;Who is the leader and first bred of the Uruk-hai in the film?;Sharku;Lurtz;Gothmog;Grishnákh;B
abxy;3;Who is the leader of the warg riders in the film?;Saruman;Sharku;Lurtz;Sauron;B
acdpstv;4;Which of the following are fire drakes?;Scatha;Smaug;Ancalagon;Glaurung;BCD
acdpstv;4;Which of the following are winged drakes?;Smaug;Glaurung;Ancalagon;Scatha;AC
acefghipt;3;What were the Five Armies in the Battle of Five Armies?;Goblins and Wargs vs. Elves, Men and Dwarves;Goblins vs.Elves, Men and Eagles vs. Dwarves;Goblins vs. Elves, Men, Dwarves and Bears;Goblins and Spiders vs. Elves and Men vs. Dwarves;A
acefghiptw;3;Which unforeseeable event of the Hobbit does Tolkien spoiler many chapters before it takes place?;Riddles in the Dark;Battle of Five Armies;Death of Smaug;Destruction of Laketown;B
acefghptx;2;How many armies battled at the foot of Lonely Mountain in 'The Hobbit'?;5;0
acefpt;3;Which river flows into the Long Lake near Esgaroth?;The Forest River;The River Running;The Enchanted River;The Carnen (Redwater);A
acegipt;1;True or false: Beorn is taller than the Dwarves, but not taller than Gandalf.;False
acept;1;Into which animal can the shapeshifter Beorn transform?;Bear
acept;1;What is the name of the giant of a man who aids the elves and dwarves in the Battle of Five armies?;Beorn
acept;1;What was the speciality food made by Beorn?;Honey
acept;3;By whom is Bolg, son of Azog, slain in the Battle of Five Armies?;Bilbo;Thorin;Gandalf;Beorn;D
acept;3;What is another name of Lake-Town?;Calembel;Framsburg;Esgaroth;Mithlond;C
acept;3;Which major character does Beorn slay in the Battle of Five Armies?;Bolg;Azog;The Necromancer;Thorin;A
acept;3;Which of Beorn's animals could walk on their hind legs to carry things?;Sheep;Ponies;Dogs;Bears;C
acept;3;Who became King of Dale after Bain, son of Bard, as told by Glóin in Rivendell?;Brand;Bard II;Girion;Thorin;A
acept;3;Who became King of Dale after the Battle of the Five Armies?;Brand;Bard;Girion;Thorin;B
aceptx;1;What is the name of the dragon that is shot down by Bard?;Smaug
aceptx;1;Who killed Smaug?;Bard
aceptx;3;Into what creature can the shapeshifter Beorn transform into?;A bear;A wolf;A lion;Whichever shape he likes.;A
aceptx;3;What is the colour of the arrow that Bard used to shoot down Smaug the Dragon?;Red;Gray;White;Black;D
aceptx;3;What is the name of the town that was attacked by Smaug, but where Smaug was killed?;Dale;Erebor;Dol Guldur;Esgaroth;D
aceptx;3;Who inhabited Laketown?;Elves;Dwarves;Men;Goblins;C
aceptx;3;Who told Bard about Smaug's weak spot?;Gandalf;Bilbo;a raven;a thrush;D
acf;1;True or false: Elves can not get drunk.;False
acfghlt;3;How long did Bilbo and the Dwarves stay in Rivendell before walking on towards Erebor?;1 day;2 days;9 days;14 days;D
acfgikstvx;3;In which ancient town were the blades Orcrist and Glamdring forged?;Tirion;Gondolin;Nargothrond;Belegost;B
acfgkstv;3;Where was Orcrist forged?;Erebor;Rivendell;Gondolin;Valinor;C
acfhkotuxy;3;What event does the wall painting in Rivendell depict that Bilbo looks at in the Hobbit film?;The Forging of the One Ring;The Battle of the Last Alliance;The Desaster on the Gladden Fields;The War of Wrath between Dwarves and Goblins;B
acfhpt;3;Bilbo gave a necklace of silver and pearls as a gift to whom?;Thorin Oakenshield, Kind Under the Mountain;Thranduil, King of the Wood-elves;Bard, heir of Girion and Dragon-Slayer;Beorn, Lord of the Beornings;B
acfhpt;3;Where does the wine Bilbo finds in the elven cellars come from?;Old Winyards;Esgaroth;Lothlórien;Dorwinion;D
acfhptx;3;Which stone did Bilbo give to the Elvenking to aid him in his negotiations in The Hobbit?;Silmaril;Diamond;Arkenstone;Palantír;C
acfltx;1;Who is the master of the Last Homely House?;Elrond
acfpt;3;In the book, what hair colour does Thranduil have?;Silver;Golden;Black;Unknown/Not mentioned;B
acfpt;3;What material are the gates of Thranduil's Halls made of?;Wood;Stone;Steel;Adamant;B
acfpt;3;What serves the wood-elven king Thranduil as dwelling place?;A castle on top of a hill;Some caves;Tree-houses;A big clearing in the woods with tents;B
acfptxy;4;In which books does Tauriel appear?;The Hobbit;The Two Towers;The Silmarillion;None of them;D
acg;3;What phenomena occurs on Durin's Day?;A Full Moon may be seen;The star formation of Menelvagor is clearly visible;Sun and Moon may be seen on the sky together;A solar eclipse occurs;C
acghijt;3;What do Gandalf and Thorin drink at Bag End?;Beer;Ale;Wine;Coffee;C
acghikt;3;What three swords were found in the Trolls Cave in The Hobbit?;Orcrist, Sting and Glamdring;Narsil, Glamdring and Hadhafang;Sting, Andúril, and The White Knives of Legolas;Aeglos, Orcrist and Sting;A
acghilpt;3;Where did the Eagles bring Thorin & Co. after they stayed a while in their eyrie?;Forest Gate;Goblin Gate;Carrock;Beorn's House;C
acghilt;3;Who rescued Bilbo and the Dwarves when they were stuck on burning trees surrounded by Goblins and Wargs?;Eagles;Beorn;Gandalf;Radagast;A
acghilt;3;Who kills the Great Goblin in Goblin Town?;Dwalin;Thorin;Bilbo;Gandalf;D
acghiltx;3;When Bilbo and the Dwarves are captured by Goblins in the Misty Mountains, who saves them?;Glóin;Sméagol;Gandalf;Beorn;C
acghipt;3;What was the last advice Gandalf gave to Thorin & Co. before they entered Mirkwood?;Don't follow the voices!;Don't leave the path!;Don't touch the water!;Don't trust the elves!;B
acghjpt;2;How many dwarves travel with Bilbo to Erebor?;13;0
acghjptx;2;How many people were in the party that went to the Lonely Mountain (excluding Gandalf)?;14;0
acghjt;3;As what is Bilbo hired by Thorin & Co.?;Thief;Burglar;Deceiver;Liar;B
acghjt;3;What is Bilbo's first fear when he starts to realise he may get a lot of guests after Dwalin and Balin arrived?;He may run short on cakes.;There may not be enough seats.;There may not be enough bread.;His visitors may break the dishes.;A
acghjtx;3;Who was the first of the 13 dwarves to surprise Bilbo with an unexpected visit at Bagend?;Dwalin;Balin;Thorin;Bombur;A
acghlt;3;According to Bilbo, how long were he and the dwarves inside Goblin Town?;About 10 hours;About 1 day;About 3 days;About a week;C
acghltx;3;What is the name of the Goblin King of Goblin Town?;Gorbag;Bolg;Uglúk;He has no specific name, he is simply referred to as "The Great Goblin";D
acghpt;1;Which precious item did Thorin deliberately want to find in Erebor, but was hidden away by Bilbo?;Arkenstone
acghpt;3;Down which river did Bilbo and the Dwarves travel in barrels?;The Enchanted River;The River Running;The Forest River;The Withywindle;C
acghpt;3;How did Bilbo get out of Erebor with the Arkenstone unnoticed?;He used the secret back door.;He took Bombur's watch so he'd go to sleep.;He used the One Ring to sneak past the guarding dwarf.;Bilbo made a raven distract the dwarves.;B
acghpt;3;How did Thorin & Co. mainly travel from Lake-town to Erebor?;By foot and boat;By boat and pony;By pony and foot;By foot only;B
acghpt;3;What kind of bird did show the Dwarves the key-hole of the back door to Erebor?;Crow;Raven;Eagle;Thrush;D
acghpt;3;When Bilbo first entered Erebor, which item did he take from the dragon's treasure to show to the dwarves?;A handful of coins;A cup;A gem;A crown;B
acghpt;3;While traversing Mirkwood, Bilbo and Co. had to cross a river into which Bombur fell, how's it called?;The Forest River;The River Running;The Enchanted River;The Withywindle;C
acgiktx;3;In the Hobbit, how did Gandalf save the Dwarves from the trolls?;He blinded them with with a bright light of his staff.;He imitated the voice of a troll and made them follow to where the voice came from.;Turned them into stone with the power of his staff.;Imitated the voices of the trolls and made them quarrel until the Sun turned them to stone.;D
acgjt;3;What colour was Thorin Oakenshield's hood?;Leaf-green;Dark green;Sky-blue;Light grey;C
acgjt;3;What unusual colour had Dwalin's beard when he arrived at Bag End?;green;blue;purple;red;B
acgjt;3;When the Dwarves started making music in Bag End, what instrument did Thorin play?;Drum;Trumpet;Harp;He did not play an instrument.;C
acgktxy;3;When Azog's Orcs ambushed Thorin & Co. near Rivendell, which place did the orcs meet themselves at?;The Last Bridge;Weathertop;Dol Guldur;The Troll Cave;B
acglptx;3;What made the hidden runes on Thrór's map become visible?;The moon;A spell;Vinegar;All runes were always visible.;A
acglt;3;Who killed Thrór, Thorin's grandfather?;Smaug;Azog;Sauron;Bolg;B
acgltx;3;How did the Goblins of Goblin Town name Thorin's sword Orcrist?;Beater;Biter;Banter;Barker;B
acgltx;3;How did Thorin and Co. plan on crossing the Misty Mountains?;Over the Redhorn Pass;Over the Gladden Pass;Over the High Pass;Through Goblin Town;C
acgpt;3;After Bombur fell into the Enchanted River, what was the last thing he could remember?;Leaving the Blue Mountains for the Shire;The party in Bagend;The stay at Beorn's House;The spider attack;B
acgpt;3;How many dwarves of Thorin & Co. did fall in the Battle of Five Armies?;1;2;3;4;C
acgpt;3;The Map of Erebor that is being used in the Hobbit, is more commonly referred as what?;Thráin's map;Thorin's map;Thrór's map;Gandalf's map;C
acgpt;3;What is the name of the dwarf that leads the army from the Iron Hills?;Náin;Dáin;Thráin;Glóin;B
acgpt;3;What kind of bird is able to speak ordinary language and informed the dwarves of Smaug's death?;Raven;Thrush;Starling;Dove;A
acgpt;3;What was Thorin Oakenshield injured by in the Battle of the Five Armies?;Sword;Arrow;Spear;Hammer;C
acgpt;3;Where does Dáin II Ironfoot and his army come from?;Mount Gundabad;Iron Hills;Red Mountains;Misty Mountains;B
acgpt;3;Who was the first King Under the Mountain?;Durin IV;Thráin I;Thorin I;Náin II;B
acgptx;1;Under what name is the "Heart of the Mountain" more commonly known?;Arkenstone
acgptx;3;What is the "Heart of the Mountain"?;The deepest chamber of Erebor;A jewel;Thrór, the founder of the Kingdom Under the Mountain;The Great Forge of Erebor;B
acgptx;3;What's the name of the one-of-a-kind item Thorin wants to find in the Lonely Mountain?;Elendilmir;Palantír;Arkenstone;Silmaril;C
acgptx;3;Who led the troops coming from the Iron Mountains to the Battle of Five Armies?;Thorin III Stonehelm;Thráin II;Thrór I;Dáin II Ironfoot;D
acgptxy;3;In the Hobbit film, who is Daisy?;Thorin's mother;A hobbit child;A pony;A rabbit;C
acgpx;3;How many of the 13 Dwarves of Thorin's company survive the Battle of Five Armies?;9;10;11;12;B
acgt;1;True or False: One of the dwarves of Thorin & Co. had a red hood.;True
acgt;3;Who is the oldest of the 13 Dwarves?;Balin;Ori;Bofur;Dwalin;A
acgtx;1;Who is the leader of the 13 dwarves that set out for Erebor?;Thorin
achijt;3;What did Bilbo hand to Gandalf at the end of the Hobbit?;The Arkenstone;The One Ring;A Pipe;A Tobacco Jar;D
achipt;1;True or false: While having the One Ring on, one still throws a shadow.;True
achjpt;3;Which of the following things has Bilbo often practiced when he was young?;Throwing stones;Climbing trees;Riding ponies;Sword fighting;A
achjt;3;What did Hobbits say a Took ancestor must have married to explain the unusual adventurous traits of the Took-clan?;An elf;An orc;A fairy;A wizard;C
achjt;3;What is the Old Took famous for?;Founded Buckland;Brought beer to the Shire; Killed an orc;Introduced pipe-weed;C
achjt;3;Which Dwarf visits Bilbo some years after the Quest to Erebor?;Thorin;Dwalin;Bombur;Balin;D
achjt;3;Who excavated Bag End?;Balbo Baggins;Bingo Baggins;Bilbo Baggins;Bungo Baggins;D
achjtw;1;Fill in the gap! "In a hole in the [...] there lived a hobbit.";ground
achkt;4;What were the names of Bilbo's Stone Trolls?;Will;Pete;Tom;Bert;ACD
achktx;3;What did Bilbo find in the Troll Cave?;The Mithril vest;His sword Sting;The One Ring;The Arkenstone;B
achlt;1;"A box without hinges, key or lid. Yet golden treasure inside is hid.";Egg
achlt;1;"Alive without breath, cold as death. Never thirsty, ever drinking. All in mail never clinking.";Fish
achlt;1;"Thirty white horses on a red hill, first they champ, then they stamp, then they stand still.";Teeth
achlt;1;"Voiceless it cries, wingless it flutters, toothless it bites, mouthless it mutters.";Wind
achlt;1;"What has roots that nobody sees, is taller than trees, up, up it goes, and yet never grows?";Mountain
achlt;1;It cannot be seen, cannot be felt, cannot be heard, cannot be smelt. It lies behind stars and under hills, And empty holes it fills. It comes first and follows after, Ends life, kills laughter.;Dark
achlt;1;This thing all things devours: Birds, beasts, trees, flowers, Gnaws iron, bites steel, Ginds hard stone to meal, Slays king, ruins town, And beats high mountain down.;Time
achlt;3;Against which enemy was the One Ring of no use for Bilbo?;Goblins;Spiders;Elves;Wolves;D
achlt;3;Who did not manage to climb a tree by himself to escape the wolves?;Bombur;Bilbo;Gandalf;Thorin;B
achlt;3;Why are Bilbo's legs wobbly after he exited Goblin Town?;He was almost killed by an Orc and was still in shock from that.;He had not eaten anything for days.;He had run for so long.;It was very cold inside the mountains.;B
achlt;4;After Bilbo escaped Goblin Town, which of the following things did he still have with him?;His pony;His hood;His shoes;His ring;D
achpt;3;In the Hobbit, who says "I am he that buries his friends alive"?;Beorn;Bolg;Bilbo;Bard;C
achpt;3;When did Bilbo give the name Sting to his sword?;In Rivendell;In the Troll Cave;In Goblin Town;In Mirkwood;D
achpt;3;Which of the following animals did Bilbo see in Mirkwood?;Black squirrels;Grey foxes;Blue snakes;Green birds;A
achpt;3;Who did Bilbo kill in the Battle of Five Armies?;A goblin;A warg;A dwarf;No one;D
achpt;4;When Bilbo first entered Erebor, to which of the following animals did he compare some of Smaug's attributes?;Cat;Bat;Lizard;Snake;AB
achptx;3;In which forest was Bilbo attacked by a group of spiders?;Chetwood;Fangorn;Old Forest;Mirkwood;D
acikt;3;"Foe-hammer" is a name for whose sword?;Gandalf;Aragorn;Thorin;Théoden;A
acilt;3;Who avoided a large forest fire in the Hobbit?;Gandalf;Bilbo;Goblins;Eagles;C
acilt;3;Who avoided a large forest fire in the Hobbit?;Gandalf;Bilbo;Goblins;Eagles;C
aciltx;3;How did the Goblins of Goblin Town name Gandalf's sword Glamdring?;Beater;Biter;Banter;Barker;A
aciltx;3;Who eluded being captured on the High Pass by the Orcs and brought into Goblin-town?;Bilbo;Gollum;Thorin;Gandalf;D
acipt;3;How is Sauron called in the Hobbit?;Black Sorcerer;Dark Wizard;Dark Lord;Necromancer;D
acipt;3;Which body part of Gandalf got hurt during the Battle of Five Armies?;Arm;Leg;Head;Gandalf did not get hurt.;A
aciptxy;3;In the Hobbit film, who is Sebastian?;A man from Lake-town;A hobbit;A hedgehog;An eagle;C
acjpt;3;What is special about the water of the Enchanted River that flows through Mirkwood?;It paralyzes whoever touches it, and thus doom all that fall into it to drown.;Touching it makes you fall asleep for several days.;Drinking it makes you grow stronger and taller.;It actually had no special properties, but many rumours existed about the river nevertheless.;B
aclpt;1;Bolg was the son of whom?;Azog
aclt;3;What does the term "Front Porch" refer to?;The square in front of Meduseld;The secret entrance to Goblin Town;The front of the second entrance of Bagend;The room of Henneth Annûn right behind the waterfall;B
aclt;3;What is the name of Azog's son?;Azog II;Uglúk;Bolg;Grishnákh;C
acpt;3;What colour was Smaug?;Black;Pale grey;Red-golden;Brown;C
adefikru;2;In which year of the Second Age did a large Númenórean fleet arrive in Eriador to help the Elves in their war against Sauron?;1700;300
adefisv;3;What was the name of the tower on Tol Sirion, which was occupied by Sauron after the Dagor Bragollach?;Eithel Sirion;Sarn Athrad;Barad Nimras;Minas Tirith;D
adeflru;1;Who is the twin brother of Elros Tar-Minyatur?;Elrond
adefqruv;3;The White Tree of Númenor was [...];a sapling of Galathilion in Tirion upon Túna;an image of Telperion;a seedling of Celeborn at Tol Eressëa;an image of Laurelin;C
adefqsv;3;What is Vingilóte?;name of a flower;name of a ship;name of a village;name of an elf;B
adefrsuv;3;What was Elros' Quenya name?;Tar-Amandil;Tar-Minyatur;Tar-Vardamir;Tar-Meneldur;B
adefrsuv;4;Which items were heirlooms of the Kings of Númenor?;Aranrúth, the sword of Elu Thingol;Dramborleg, the great Axe of Tuor;The Ring of Barahir;The Nauglamír;ABC
adefru;3;King Tar-Aldarion gave some Mallorn seeds to [...];Galadriel;Gil-galad;Elrond;Círdan;B
adefru;3;Which name of Númenor is not a elvish word?;Elenna;Andor;Anadûnê;Atalante;C
adefru;3;Who was the first king of Númenor?;Elros;Elrohir;Elrond;Earendil;A
adefsv;3;By whom was the dragon Ancalagon the Black slain?;Feanor;Túrin;Earendil;Bard;C
adefsv;3;Who was the mother of Earendil?;Galadriel;Earwen;Idril;Lúthien;C
adeftv;3;How many marriages between the races of the Elves and Men appear in Tolkien's stories?;1;2;3;4;C
adeiqru;3;What did Manwë do when Ar-Pharazôn and his men arrived in Aman?;He sent Oromë and Tulkas to throw them back into the sea.;He collapsed a part of the Pelóri mountains to overwhelm them.;He laid down his rule of Arda and called for Eru Ilúvatar.;He created a chasm in the sea between Middle-earth and Aman to sink Númenor.;C
adeiqru;3;Which Númenórean King declared war upon Valinor?;Ar-Pharazôn;Ar-Adûnakhôr;Ar-Sakalthôr;Ar-Belzagar;A
adeiqru;3;Who was the last king of Númenor?;Ar-Gimilzôr;Ar-Pharazôn;Ar-Sakalthôr;Ar-Zimrathôn;B
adeirsv;3;Which island was created by the Valar for the loyal men after the wars of the First Age?;Tol Eressëa;Valmar;Almaren;Númenor;D
adeiru;1;At which large habour landed the fleet of Ar-Pharazôn during his war against Sauron?;Umbar
adeiru;1;Who was worshipped in the only temple in Armenelos?;Melkor
adeiru;3;How did the Edain get to Númenor in the middle of the ocean?;Ulmo used the Island Balar as a ferry;They sailed to Númenor following Rothinzil, the Star of Earendil;Manwë sent swans to tow their ships;Elves on their way back to Aman took them along on their ships;B
adeiru;3;What did Sauron do when Ar-Pharazôn declared war on him?;He sent the Nazgûl with a large army.;He fled to the East of Middle-earth.;He led a tremendous army himself.;He capitulated without a fight.;D
adeiru;3;What was NOT a sign sent by the Valar to warn Ar-Pharazôn against his attack on Valinor?;Earthquake and smoke at the peak of Meneltarma.;Great Eagles flying over Armenelos in battle order.;Eagle-shaped clouds and thunderstorms.;Thorondor, Lord of the Great Eagles, flew over Armenelos and shouted a warning.;D
adeiru;4;In Númenor there were sacred sites for who?;Eru Ilúvatar;Manwe;Varda;Yavanna;A
adekru;1;King Tar-Aldarion founded a harbour at the mouth of the River Gwathló (Greyflood) which he named Vinyalondë. What is the later name of this habour?;Lond Daer
adenu;3;Who founded Minas Tirith?;Isildur;Elendil;Valandil;Anárion;D
aderu;1;True or false: 'The Faithful' in the later days of Númenor were people who supported the Kings of Númenor.;false
aderu;2;For how many years did the Kingdom of Númenor persist?;3287;300
aderu;2;How many ancestors of Elendil the Tall were Kings of Númenor?;4;1
aderu;2;How many Kings and Queens reigned in Númenor during the Second Age?;25;5
aderu;2;How many ruling Queens did Númenor have?;3;1
aderu;2;On how many ships did Elendil and his sons escape the sinking of Númenor?;9;0
aderu;3;What did the Númenoreans do with their dead Kings?;They buried them in the dale of Noirinan;They burned them on the peak of Meneltarma;They laid them on ships and sent them to the sea;They were entombed in the Hall of the Dead Kings in Armenelos;A
aderu;3;What happend to the father of Elendil the Tall?;Sauron killed him as a sacrifice to Melkor.;He was imprisoned as he refused to join the attack on Valinor.;He sailed to Valinor.;He was killed during the flight from Númenor.;C
aderu;3;What is the name of the last capital of Númenor?;Armenelos;Andúnië;Rómenna;Eldalonde;A
aderu;3;Who stole a fruit of the White Tree in Armenelos?;Sauron;Ar-Pharazôn;Anárion;Isildur;D
aderu;3;Who was Silmarien?;First ruling Queen of Númenor;Last rightful ruling Queen of Númenor who was married by Ar-Pharazôn against her will.;Daughter of Tar-Elendil and ancestor of Elendil the Tall.;Wife of Tar-Aldarion.;C
aderu;3;Who was the father of Elendil the Tall?;Aldarion;Amandil;Valandil;Eandur;B
aderuv;2;How old was the Half-elf Elros Tar-Minyatur when his life ended?;500;50
adesv;2;How many children did Húrin and Morwen have?;3;0
adesv;3;How did Beren lose a hand?;Hewn off by a sword;Bitten off by an animal;Burned by dragonfire;Crushed by a rock;B
adesv;3;What did Túrin call the carpenter Sador?;Adanedhel ("Elf-man");Agarwaen ("Bloodstained");Labadal ("Hopafoot");Mablung ("Heavy Hand");C
adesv;3;What was the name of Beleg's sword after it was reforged for Túrin?;Gurthang;Andúril;Gúthwinë;Herugrim;A
adesv;3;What was the name of Túrin's black sword?;Gurthang;Anglachel;Glamdring;Aranrúth;A
adesv;3;What was Túrin's name in Nargothrond?;Aerandir "Sea-Wanderer";Adanedhel "Elf-Man";Ancalagon "Biting-Storm";Angbor "Iron-Fist";B
adesv;3;Which of the following is not a name given to Túrin Turambar?;Adanedhel;Mormegil;Agarwaen;Ioreth;D
adesv;3;Who is the last known wearer of the Dragon Helm of Dor-Lomin?;Maedhros;Fingon;Hador;Túrin Turambar;D
adesv;3;Who slays the dragon Glaurung?;Bard;Gandalf;Túrin;Húrin;C
adet;3;Dúnedain such as Aragorn were known to live about how long?;About 1000 years;About 500 years;About 3 times as long a human of other descent;By the Third Age, they again had about a normally long lifespan;C
adfgltuv;3;Which race invented the runic writing system that is e.g. found on Balin's tomb in Moria?;Dwarves;Orcs;Men;Elves;D
adfgsv;3;Who helped Finrod Felagund construct Nargothrond?;Dwarves of Moria;Elves of Doriath;Men of Eriador;Dwarves of Nogrod;D
adfi;3;Who teached the Teleri to build ships?;Osse;Ulmo;Aulë;Oromë;A
adfikt;3;Which ring did Círdan give to Gandalf?;Narya;Vilya;Nenya;Cemenya;A
adfikt;3;Who gave the Ring of Fire, Narya, to Gandalf?;Galadriel;Elrond;Círdan;Gil-Galad;D
adfisv;1;Which High King of the Noldor was killed in a duel with Morgoth?;Fingolfin
adfisv;3;Who slew the Lord of the Balrogs of Angband but was slain himself in Gondolin?;Ecthelion;Turgon;Tuor;Maeglin;A
adfisv;3;Who was the wife of King Thingol of Doriath?;Findis;Míriel;Anarië;Melian;D
adfisv;4;Which High Kings of the Noldor were killed by Gothmog, Lord of the Balrogs?;Feanor;Fingolfin;Fingon;Turgon;AC
adfit;1;How do the Elves in Third Age call the Valie Varda?;Elbereth
adfku;3;From whom did Elrond receive his Ring of Power?;Gil-galad;Galadriel;Aragorn;Legolas;A
adfq;1;Who turned back to Valinor after the Prophecy of the North?;Finarfin
adfq;3;Why did Feanor move his home from Tirion to Formenos in the north of Valinor?;There he found metals and gems for his work.;He was banned for drawing his sword against his half-brother Fingolfin.;He was banned for revolting against the Valar.;He chose the loneliness there for his great work on the Silmaril.;B
adfqs;4;Which groups of the Eldar particpated on the Great March from Cuiviénen to Valinor?;Vanyar;Noldor;Teleri;Avari;ABC
adfqs;3;Who was a brother of Elu Thingol?;Finwe;Elwe;Olwe;Ingwe;C
adfqsv;2;How many Kinslayings among Elves were caused by the Oath of Feanor and his sons?;3;0
adfqsv;3;Of Which stem of Elves is Feanor who created the Silmarils?;Minyar;Teleri;Nandor;Noldor;D
adfqv;1;Who crafted the Silmarils?;Feanor
adfqv;2;How many Silmarils were made?;3;0
adfqv;2;How many sons did Feanor have?;7;0
adfqv;3;Galadriel is the daughter of whom?;Finarfin;Feanor;Finwe;Fingolfin;A
adfqv;3;In which Age was Galadriel born?;First Age;Second Age;Third Age;Even before the First Age;D
adfqv;3;What is "Mindon Eldaliéva"?;A city;A wall;A tower;A castle;C
adfqv;3;Who invented the Tengwar, the main writing system of the elves?;Feanor;Túrin;Pengolodh;Finwë;A
adfsv;1;Who sneaked into Angband and cut a Silmaril out of the crown of Morgoth?;Beren
adfsv;2;How many Gates protected the secret entrance of Gondolin;7;0
adfsv;2;How many large battles were fought in Beleriand before the War of Wrath?;5;0
adfsv;3;"Helluin" is the name given by the elves to which star?;Betelgeuse;Sirius;Arcturus;The Sun;B
adfsv;3;In what battle was Fingolfin killed?;Dagor Bragollach;Dagor Aglareb;Dagor-nuin-Giliath;Nirnaeth Arnoediad;A
adfsv;3;What materials were the gates of Gondlin made of, in order of entering the city?;Dirt, Wood, Cobblestone, Iron, Gold, Obsidian, Diamond;Wood, Stone, Bronze, Iron, Silver, Gold, Steel;Stone, Iron, Steel, Bronze, Gold, Diamond, Mithril;Wood; Granite; Basalt; Obsidian, Iron, Steel, Gold;B
adfsv;3;What was the name of the fortress of Maedhros in Beleriand?;Himring;Estolad;Belegost;Nogrod;A
adfsv;3;Where did Maeglin live for the major part of his life?;Nan Elmoth;Hithlum;Nevrast;Gondolin;D
adfsv;3;Who was the first king of Doriath?;Thingol;Beren;Feanor;Dior;A
adfsv;3;Who was the king of Gondolin?;Feanor;Turgon;Fingon;Túrin;B
adfsv;4;What were the names of the habours of the Falathrim?;Eglarest;Brithombar;Thargelion;Menegroth;AB
adfsv;4;Which persons did try to take Idril, daughter of Turgon, into marriage?;Túrin;Maeglin;Tuor;Huor;BC
adfv;3;What was the original Elvish name for the Elves?;Quendi;Eldar;Teleri;Sindar;A
adfv;3;Who was the first king of the Vanyar?;Ingwë;Feanor;Elrond;Finwë;A
adfv;4;What were the three houses of elves that awoke at the lake of Cuiviénen?;Sindar;Vanyar;Noldor;Teleri;BCD
adglt;3;In the Battle of Azanulbizar in 2799 T.A., who slew Azog the Defiler?;Thorin II Oakenshield;Dáin II Ironfoot;Thorin III Stonehelm;Azog was not slain in this battle.;B
adgsv;3;Who, after the Ainur, were the first race to come to Arda?;Men;Elves;Dwarves;Goblins;C
adgsv;4;What were the two main dwarf kingdoms of Beleriand?;Moria;Gundabad;Belegost;Nogrod;CD
adi;2;How many Valar (male) and Valier (female) are named in the Simarillion combined?;14;2
adi;3;What is the rank oder of the Valier?;Nessa, Yavanna, Vaire, Varda, Vána, Nienna, Este;Yavanna, Varda, Nienna, Vána, Este, Vaire, Nessa;Varda, Nienna, Este, Vaire, Vána, Yavanna, Nessa;Varda, Yavanna, Nienna, Este, Vaire, Vána, Nessa;D
adi;3;What is the rank order of the Valar?;Manwe,Ulmo,Aule,Orome,Mandos,Lórien,Tulkas;Ulmo,Manwe,Aule,Mandos,Orome,Lórien,Tulkas;Manwe,Mandos,Aule,Orome,Tulkas,Lorien,Ulmo;Manwe,Ulmo,Mandos,Orome,Lorien,Tulkas,Aule;A
adiku;3;What does Sauron's false name Annatar mean?;"Elf Friend";"Noble Man";"Lord of Gifts";"Ring Forger";C
